ID,Prob1
101741, 0.23648
101742, 0.13885
101743, 0.37558
101744, 0.08902
101745, 0.46179
101746, 0.52142
101747, 0.23122
101748, 0.05442
101749, 0.34487
101750, 0.16000
101751, 0.80584
101752, 0.09433
101753, 0.50292
101754, 0.80430
101755, 0.11879
101756, 0.26833
101757, 0.03305
101758, 0.22274
101759, 0.20760
101760, 0.91298
101761, 0.79407
101762, 0.09496
101763, 0.25974
101764, 0.48134
101765, 0.19849
101766, 0.67149
101767, 0.27955
101768, 0.43104
101769, 0.43444
101770, 0.15007
101771, 0.08678
101772, 0.21432
101773, 0.40218
101774, 0.66503
101775, 0.41953
101776, 0.83016
101777, 0.76190
101778, 0.14033
101779, 0.65040
101780, 0.32943
101781, 0.23839
101782, 0.31071
101783, 0.35944
101784, 0.56964
101785, 0.34902
101786, 0.13379
101787, 0.61557
101788, 0.14628
101789, 0.12673
101790, 0.27382
101791, 0.93266
101792, 0.45035
101793, 0.35225
101794, 0.10565
101795, 0.72665
101796, 0.44268
101797, 0.83911
101798, 0.67426
101799, 0.19461
101800, 0.16212
101801, 0.29269
101802, 0.22164
101803, 0.31376
101804, 0.20121
101805, 0.44198
101806, 0.39087
101807, 0.53299
101808, 0.32163
101809, 0.22582
101810, 0.73651
101811, 0.24888
101812, 0.29021
101813, 0.08478
101814, 0.14269
101815, 0.12425
101816, 0.74671
101817, 0.32056
101818, 0.20220
101819, 0.24879
101820, 0.29908
101821, 0.22091
101822, 0.23298
101823, 0.52719
101824, 0.20911
101825, 0.43307
101826, 0.42200
101827, 0.21220
101828, 0.12648
101829, 0.52364
101830, 0.10144
101831, 0.30882
101832, 0.34106
101833, 0.27449
101834, 0.30695
101835, 0.12177
101836, 0.10518
101837, 0.20983
101838, 0.46787
101839, 0.36907
101840, 0.61322
101841, 0.07293
101842, 0.42798
101843, 0.14119
101844, 0.35278
101845, 0.34817
101846, 0.04117
101847, 0.79096
101848, 0.17436
101849, 0.55213
101850, 0.15873
101851, 0.56758
101852, 0.25434
101853, 0.34665
101854, 0.70907
101855, 0.09736
101856, 0.35283
101857, 0.14170
101858, 0.47643
101859, 0.52307
101860, 0.33729
101861, 0.93159
101862, 0.22913
101863, 0.01036
101864, 0.17420
101865, 0.46853
101866, 0.20713
101867, 0.07931
101868, 0.41697
101869, 0.07133
101870, 0.59462
101871, 0.62769
101872, 0.07169
101873, 0.61560
101874, 0.35026
101875, 0.70025
101876, 0.20656
101877, 0.75896
101878, 0.09629
101879, 0.01033
101880, 0.47897
101881, 0.05076
101882, 0.28211
101883, 0.43182
101884, 0.25602
101885, 0.20096
101886, 0.59330
101887, 0.01542
101888, 0.13346
101889, 0.73650
101890, 0.02374
101891, 0.60421
101892, 0.78819
101893, 0.75187
101894, 0.49306
101895, 0.21602
101896, 0.38101
101897, 0.13428
101898, 0.34899
101899, 0.19371
101900, 0.03155
101901, 0.67996
101902, 0.40296
101903, 0.16541
101904, 0.32989
101905, 0.34706
101906, 0.34102
101907, 0.22087
101908, 0.25817
101909, 0.17456
101910, 0.30120
101911, 0.62969
101912, 0.26124
101913, 0.35410
101914, 0.21654
101915, 0.04408
101916, 0.43991
101917, 0.08191
101918, 0.56656
101919, 0.70884
101920, 0.20106
101921, 0.76619
101922, 0.04057
101923, 0.45456
101924, 0.25231
101925, 0.19482
101926, 0.29350
101927, 0.11357
101928, 0.55043
101929, 0.03634
101930, 0.33614
101931, 0.67933
101932, 0.53133
101933, 0.57366
101934, 0.30997
101935, 0.44323
101936, 0.42138
101937, 0.33997
101938, 0.13062
101939, 0.70341
101940, 0.50524
101941, 0.68751
101942, 0.50525
101943, 0.11968
101944, 0.12961
101945, 0.19130
101946, 0.83403
101947, 0.71785
101948, 0.33187
101949, 0.31485
101950, 0.90855
101951, 0.41944
101952, 0.43518
101953, 0.04617
101954, 0.35132
101955, 0.71806
101956, 0.40315
101957, 0.04736
101958, 0.18378
101959, 0.46876
101960, 0.53859
101961, 0.22406
101962, 0.47451
101963, 0.12605
101964, 0.86584
101965, 0.49355
101966, 0.54070
101967, 0.12290
101968, 0.19535
101969, 0.04482
101970, 0.14339
101971, 0.24490
101972, 0.50861
101973, 0.07352
101974, 0.45085
101975, 0.31526
101976, 0.52088
101977, 0.08628
101978, 0.31053
101979, 0.39132
101980, 0.11994
101981, 0.43606
101982, 0.18876
101983, 0.09954
101984, 0.11766
101985, 0.65497
101986, 0.79331
101987, 0.28204
101988, 0.06791
101989, 0.09595
101990, 0.39069
101991, 0.02692
101992, 0.09908
101993, 0.54192
101994, 0.79879
101995, 0.17296
101996, 0.27898
101997, 0.22798
101998, 0.29149
101999, 0.83902
102000, 0.74488
102001, 0.13144
102002, 0.56450
102003, 0.04764
102004, 0.02449
102005, 0.41589
102006, 0.05614
102007, 0.81308
102008, 0.41951
102009, 0.58460
102010, 0.37321
102011, 0.63228
102012, 0.11857
102013, 0.17478
102014, 0.08391
102015, 0.22064
102016, 0.64252
102017, 0.37419
102018, 0.11960
102019, 0.17471
102020, 0.76059
102021, 0.18822
102022, 0.22310
102023, 0.14574
102024, 0.81722
102025, 0.10462
102026, 0.30828
102027, 0.18405
102028, 0.65448
102029, 0.06646
102030, 0.25678
102031, 0.23986
102032, 0.05029
102033, 0.18085
102034, 0.06024
102035, 0.26535
102036, 0.64965
102037, 0.43024
102038, 0.56752
102039, 0.75075
102040, 0.36647
102041, 0.82074
102042, 0.86613
102043, 0.87394
102044, 0.21672
102045, 0.05623
102046, 0.29310
102047, 0.22031
102048, 0.09047
102049, 0.14119
102050, 0.24516
102051, 0.30399
102052, 0.44957
102053, 0.30765
102054, 0.05211
102055, 0.27210
102056, 0.06203
102057, 0.05834
102058, 0.27824
102059, 0.17677
102060, 0.70646
102061, 0.31114
102062, 0.22062
102063, 0.08803
102064, 0.55701
102065, 0.77567
102066, 0.12495
102067, 0.32593
102068, 0.17125
102069, 0.12434
102070, 0.42649
102071, 0.32345
102072, 0.09110
102073, 0.47662
102074, 0.33176
102075, 0.24365
102076, 0.11404
102077, 0.24837
102078, 0.42865
102079, 0.21544
102080, 0.48498
102081, 0.62088
102082, 0.71567
102083, 0.65454
102084, 0.30540
102085, 0.20993
102086, 0.84298
102087, 0.28301
102088, 0.38511
102089, 0.20089
102090, 0.40740
102091, 0.81242
102092, 0.72699
102093, 0.65511
102094, 0.05028
102095, 0.82443
102096, 0.09523
102097, 0.15634
102098, 0.38653
102099, 0.05467
102100, 0.40249
102101, 0.13126
102102, 0.37795
102103, 0.11758
102104, 0.01033
102105, 0.57973
102106, 0.46878
102107, 0.32954
102108, 0.08971
102109, 0.43552
102110, 0.67561
102111, 0.15730
102112, 0.60171
102113, 0.12883
102114, 0.46741
102115, 0.07105
102116, 0.36428
102117, 0.37757
102118, 0.58695
102119, 0.47813
102120, 0.21139
102121, 0.68500
102122, 0.40853
102123, 0.40066
102124, 0.21774
102125, 0.51718
102126, 0.86603
102127, 0.14702
102128, 0.34547
102129, 0.80897
102130, 0.56637
102131, 0.24034
102132, 0.36971
102133, 0.57890
102134, 0.44436
102135, 0.13375
102136, 0.23340
102137, 0.79566
102138, 0.47162
102139, 0.33036
102140, 0.19568
102141, 0.68465
102142, 0.23526
102143, 0.10894
102144, 0.08415
102145, 0.07713
102146, 0.81647
102147, 0.16950
102148, 0.53420
102149, 0.41402
102150, 0.34086
102151, 0.23886
102152, 0.07878
102153, 0.27474
102154, 0.14100
102155, 0.08172
102156, 0.08466
102157, 0.14665
102158, 0.37368
102159, 0.19477
102160, 0.03303
102161, 0.45996
102162, 0.04210
102163, 0.20468
102164, 0.38197
102165, 0.38659
102166, 0.39291
102167, 0.23334
102168, 0.67138
102169, 0.27745
102170, 0.53028
102171, 0.54277
102172, 0.23302
102173, 0.64838
102174, 0.46933
102175, 0.17809
102176, 0.39902
102177, 0.22812
102178, 0.32811
102179, 0.53305
102180, 0.67918
102181, 0.41814
102182, 0.21218
102183, 0.18685
102184, 0.24012
102185, 0.17905
102186, 0.09871
102187, 0.82719
102188, 0.11264
102189, 0.02493
102190, 0.36718
102191, 0.25446
102192, 0.24768
102193, 0.14480
102194, 0.27925
102195, 0.34434
102196, 0.49737
102197, 0.02661
102198, 0.10433
102199, 0.14123
102200, 0.76840
102201, 0.26681
102202, 0.11948
102203, 0.21501
102204, 0.55905
102205, 0.49048
102206, 0.59780
102207, 0.46203
102208, 0.08847
102209, 0.44086
102210, 0.49009
102211, 0.20985
102212, 0.29588
102213, 0.30230
102214, 0.36944
102215, 0.14748
102216, 0.57337
102217, 0.26303
102218, 0.25647
102219, 0.57419
102220, 0.44850
102221, 0.17031
102222, 0.39666
102223, 0.09274
102224, 0.04666
102225, 0.14903
102226, 0.14113
102227, 0.14585
102228, 0.27456
102229, 0.10735
102230, 0.68028
102231, 0.56119
102232, 0.27234
102233, 0.07940
102234, 0.31754
102235, 0.21529
102236, 0.47415
102237, 0.21222
102238, 0.02624
102239, 0.65373
102240, 0.12791
102241, 0.37354
102242, 0.63631
102243, 0.84097
102244, 0.09626
102245, 0.21716
102246, 0.05218
102247, 0.30934
102248, 0.70001
102249, 0.40268
102250, 0.55425
102251, 0.42740
102252, 0.35697
102253, 0.33487
102254, 0.15511
102255, 0.65626
102256, 0.58471
102257, 0.28854
102258, 0.23613
102259, 0.00788
102260, 0.51672
102261, 0.54351
102262, 0.78611
102263, 0.52556
102264, 0.55696
102265, 0.46733
102266, 0.19000
102267, 0.54696
102268, 0.14584
102269, 0.50619
102270, 0.61427
102271, 0.74945
102272, 0.46785
102273, 0.17290
102274, 0.16039
102275, 0.45131
102276, 0.43397
102277, 0.64252
102278, 0.78551
102279, 0.27058
102280, 0.07132
102281, 0.37753
102282, 0.56508
102283, 0.57759
102284, 0.44906
102285, 0.21698
102286, 0.09532
102287, 0.74560
102288, 0.59941
102289, 0.19353
102290, 0.14900
102291, 0.38218
102292, 0.05076
102293, 0.88683
102294, 0.58191
102295, 0.44385
102296, 0.21934
102297, 0.03946
102298, 0.02579
102299, 0.79706
102300, 0.39887
102301, 0.15134
102302, 0.12889
102303, 0.42927
102304, 0.31235
102305, 0.55308
102306, 0.19737
102307, 0.92772
102308, 0.26128
102309, 0.46512
102310, 0.14569
102311, 0.14209
102312, 0.39909
102313, 0.24481
102314, 0.43937
102315, 0.09048
102316, 0.56644
102317, 0.13893
102318, 0.11441
102319, 0.23813
102320, 0.79500
102321, 0.08525
102322, 0.06132
102323, 0.64174
102324, 0.10699
102325, 0.14774
102326, 0.29364
102327, 0.17296
102328, 0.07536
102329, 0.05735
102330, 0.27219
102331, 0.04121
102332, 0.20595
102333, 0.08608
102334, 0.05204
102335, 0.07128
102336, 0.34189
102337, 0.60048
102338, 0.05225
102339, 0.05642
102340, 0.03875
102341, 0.17389
102342, 0.05297
102343, 0.26779
102344, 0.01872
102345, 0.35050
102346, 0.32572
102347, 0.28748
102348, 0.42738
102349, 0.22256
102350, 0.72705
102351, 0.22183
102352, 0.50913
102353, 0.75528
102354, 0.35434
102355, 0.24984
102356, 0.23721
102357, 0.26845
102358, 0.17223
102359, 0.38786
102360, 0.10599
102361, 0.84579
102362, 0.29135
102363, 0.31966
102364, 0.08850
102365, 0.81493
102366, 0.83696
102367, 0.49838
102368, 0.32308
102369, 0.11116
102370, 0.52654
102371, 0.18505
102372, 0.38864
102373, 0.13315
102374, 0.78537
102375, 0.75342
102376, 0.80142
102377, 0.08176
102378, 0.28520
102379, 0.35663
102380, 0.12883
102381, 0.65420
102382, 0.46773
102383, 0.56649
102384, 0.32796
102385, 0.64379
102386, 0.11899
102387, 0.05647
102388, 0.71206
102389, 0.25414
102390, 0.27940
102391, 0.29164
102392, 0.64174
102393, 0.11185
102394, 0.35940
102395, 0.40601
102396, 0.10291
102397, 0.02704
102398, 0.36959
102399, 0.32623
102400, 0.30457
102401, 0.18149
102402, 0.74358
102403, 0.77105
102404, 0.87574
102405, 0.18471
102406, 0.15867
102407, 0.00605
102408, 0.01000
102409, 0.45183
102410, 0.03277
102411, 0.35626
102412, 0.60417
102413, 0.15513
102414, 0.44510
102415, 0.25328
102416, 0.19660
102417, 0.21453
102418, 0.03188
102419, 0.60417
102420, 0.36214
102421, 0.38555
102422, 0.20757
102423, 0.89627
102424, 0.22552
102425, 0.13583
102426, 0.20537
102427, 0.31624
102428, 0.24526
102429, 0.10899
102430, 0.06009
102431, 0.68772
102432, 0.81281
102433, 0.54138
102434, 0.11985
102435, 0.58846
102436, 0.55182
102437, 0.06620
102438, 0.54880
102439, 0.25741
102440, 0.39575
102441, 0.06261
102442, 0.15781
102443, 0.87726
102444, 0.27895
102445, 0.51966
102446, 0.33733
102447, 0.57764
102448, 0.74610
102449, 0.64012
102450, 0.11780
102451, 0.32028
102452, 0.28264
102453, 0.03163
102454, 0.07900
102455, 0.11677
102456, 0.28125
102457, 0.36348
102458, 0.03063
102459, 0.89965
102460, 0.18269
102461, 0.10857
102462, 0.06845
102463, 0.13543
102464, 0.16239
102465, 0.23810
102466, 0.51321
102467, 0.10366
102468, 0.15110
102469, 0.26289
102470, 0.22224
102471, 0.25230
102472, 0.47448
102473, 0.47665
102474, 0.46122
102475, 0.39614
102476, 0.08936
102477, 0.28576
102478, 0.52835
102479, 0.75613
102480, 0.78176
102481, 0.26882
102482, 0.66888
102483, 0.12364
102484, 0.68712
102485, 0.17120
102486, 0.15401
102487, 0.05881
102488, 0.16090
102489, 0.78920
102490, 0.52272
102491, 0.39677
102492, 0.26744
102493, 0.17038
102494, 0.65488
102495, 0.20980
102496, 0.30605
102497, 0.28804
102498, 0.32867
102499, 0.67140
102500, 0.33718
102501, 0.78497
102502, 0.37859
102503, 0.36238
102504, 0.22931
102505, 0.15690
102506, 0.14919
102507, 0.59332
102508, 0.31748
102509, 0.69349
102510, 0.88281
102511, 0.05515
102512, 0.21330
102513, 0.13953
102514, 0.51382
102515, 0.30033
102516, 0.11427
102517, 0.74115
102518, 0.68694
102519, 0.51618
102520, 0.05253
102521, 0.18206
102522, 0.48477
102523, 0.04749
102524, 0.82267
102525, 0.70633
102526, 0.35793
102527, 0.17505
102528, 0.30706
102529, 0.05474
102530, 0.04554
102531, 0.53233
102532, 0.16669
102533, 0.78008
102534, 0.02540
102535, 0.61032
102536, 0.29222
102537, 0.17279
102538, 0.28916
102539, 0.69444
102540, 0.19882
102541, 0.83354
102542, 0.71180
102543, 0.23960
102544, 0.28855
102545, 0.09663
102546, 0.19898
102547, 0.10954
102548, 0.67921
102549, 0.46733
102550, 0.59120
102551, 0.22915
102552, 0.08680
102553, 0.36517
102554, 0.58449
102555, 0.33848
102556, 0.44027
102557, 0.50885
102558, 0.07738
102559, 0.93363
102560, 0.06767
102561, 0.23736
102562, 0.79041
102563, 0.53244
102564, 0.13338
102565, 0.44517
102566, 0.14849
102567, 0.72322
102568, 0.13566
102569, 0.45410
102570, 0.87431
102571, 0.11057
102572, 0.10389
102573, 0.07223
102574, 0.05211
102575, 0.41248
102576, 0.37422
102577, 0.44544
102578, 0.06621
102579, 0.48014
102580, 0.54072
102581, 0.05555
102582, 0.20814
102583, 0.60053
102584, 0.60438
102585, 0.47444
102586, 0.09361
102587, 0.02377
102588, 0.32424
102589, 0.18373
102590, 0.89104
102591, 0.33090
102592, 0.34345
102593, 0.66242
102594, 0.39908
102595, 0.02924
102596, 0.94078
102597, 0.44696
102598, 0.26757
102599, 0.14860
102600, 0.64063
102601, 0.24686
102602, 0.17621
102603, 0.61486
102604, 0.15266
102605, 0.31635
102606, 0.10369
102607, 0.77378
102608, 0.03717
102609, 0.25566
102610, 0.53109
102611, 0.53496
102612, 0.36385
102613, 0.50557
102614, 0.20860
102615, 0.71193
102616, 0.16710
102617, 0.21659
102618, 0.25591
102619, 0.68415
102620, 0.37743
102621, 0.07518
102622, 0.52503
102623, 0.52509
102624, 0.77989
102625, 0.00486
102626, 0.52475
102627, 0.53154
102628, 0.20081
102629, 0.60994
102630, 0.30861
102631, 0.27432
102632, 0.61728
102633, 0.29174
102634, 0.42986
102635, 0.92597
102636, 0.15461
102637, 0.30580
102638, 0.23026
102639, 0.32838
102640, 0.08365
102641, 0.47807
102642, 0.69623
102643, 0.12700
102644, 0.66442
102645, 0.07103
102646, 0.12304
102647, 0.04184
102648, 0.08736
102649, 0.33175
102650, 0.01902
102651, 0.46879
102652, 0.10664
102653, 0.18730
102654, 0.39452
102655, 0.16165
102656, 0.05872
102657, 0.55100
102658, 0.16180
102659, 0.02716
102660, 0.16912
102661, 0.19057
102662, 0.07132
102663, 0.70783
102664, 0.03789
102665, 0.70931
102666, 0.41434
102667, 0.10035
102668, 0.11896
102669, 0.43590
102670, 0.34746
102671, 0.00887
102672, 0.14655
102673, 0.86708
102674, 0.01382
102675, 0.08287
102676, 0.44162
102677, 0.09598
102678, 0.32073
102679, 0.04151
102680, 0.06778
102681, 0.11931
102682, 0.44405
102683, 0.04241
102684, 0.73757
102685, 0.34230
102686, 0.53247
102687, 0.09239
102688, 0.42242
102689, 0.18128
102690, 0.78473
102691, 0.07958
102692, 0.16933
102693, 0.33503
102694, 0.42349
102695, 0.23902
102696, 0.17336
102697, 0.87625
102698, 0.52532
102699, 0.17307
102700, 0.72790
102701, 0.66931
102702, 0.35364
102703, 0.49305
102704, 0.60234
102705, 0.73557
102706, 0.32476
102707, 0.36107
102708, 0.54407
102709, 0.19251
102710, 0.02937
102711, 0.29600
102712, 0.51802
102713, 0.61181
102714, 0.44333
102715, 0.09700
102716, 0.05795
102717, 0.69433
102718, 0.18474
102719, 0.44790
102720, 0.13495
102721, 0.04404
102722, 0.10369
102723, 0.71556
102724, 0.19992
102725, 0.55986
102726, 0.07301
102727, 0.35975
102728, 0.56509
102729, 0.56163
102730, 0.57580
102731, 0.14106
102732, 0.10523
102733, 0.09687
102734, 0.07656
102735, 0.32606
102736, 0.16905
102737, 0.25483
102738, 0.48763
102739, 0.41299
102740, 0.32135
102741, 0.03195
102742, 0.50133
102743, 0.09898
102744, 0.23840
102745, 0.14068
102746, 0.01628
102747, 0.90971
102748, 0.30000
102749, 0.21551
102750, 0.54256
102751, 0.38224
102752, 0.15763
102753, 0.12365
102754, 0.19557
102755, 0.02758
102756, 0.10020
102757, 0.30466
102758, 0.57482
102759, 0.03292
102760, 0.51859
102761, 0.65193
102762, 0.34555
102763, 0.58551
102764, 0.43263
102765, 0.03872
102766, 0.03399
102767, 0.16056
102768, 0.08110
102769, 0.41529
102770, 0.20963
102771, 0.07698
102772, 0.75001
102773, 0.63481
102774, 0.08397
102775, 0.84025
102776, 0.77284
102777, 0.20561
102778, 0.51383
102779, 0.08899
102780, 0.32855
102781, 0.17004
102782, 0.23963
102783, 0.21667
102784, 0.37711
102785, 0.39869
102786, 0.46961
102787, 0.08230
102788, 0.39865
102789, 0.02184
102790, 0.14879
102791, 0.82069
102792, 0.33573
102793, 0.51655
102794, 0.09335
102795, 0.79693
102796, 0.39596
102797, 0.28116
102798, 0.88782
102799, 0.81083
102800, 0.27965
102801, 0.47149
102802, 0.11109
102803, 0.90648
102804, 0.01500
102805, 0.63961
102806, 0.03293
102807, 0.11251
102808, 0.37311
102809, 0.29176
102810, 0.95170
102811, 0.47023
102812, 0.25916
102813, 0.09655
102814, 0.60249
102815, 0.58019
102816, 0.07784
102817, 0.77127
102818, 0.47042
102819, 0.66827
102820, 0.43134
102821, 0.17833
102822, 0.19972
102823, 0.84438
102824, 0.77991
102825, 0.63621
102826, 0.31153
102827, 0.10671
102828, 0.40056
102829, 0.43685
102830, 0.52486
102831, 0.10958
102832, 0.24368
102833, 0.70247
102834, 0.02837
102835, 0.53352
102836, 0.47251
102837, 0.14218
102838, 0.05703
102839, 0.24822
102840, 0.30591
102841, 0.38310
102842, 0.65571
102843, 0.41622
102844, 0.30071
102845, 0.09013
102846, 0.12190
102847, 0.26286
102848, 0.27099
102849, 0.40275
102850, 0.25154
102851, 0.75608
102852, 0.38234
102853, 0.59562
102854, 0.57287
102855, 0.17290
102856, 0.16978
102857, 0.05065
102858, 0.06944
102859, 0.88718
102860, 0.13189
102861, 0.31807
102862, 0.22812
102863, 0.09657
102864, 0.64458
102865, 0.12743
102866, 0.48208
102867, 0.41537
102868, 0.28564
102869, 0.26613
102870, 0.42428
102871, 0.19511
102872, 0.18227
102873, 0.31168
102874, 0.65503
102875, 0.54797
102876, 0.10467
102877, 0.16355
102878, 0.08276
102879, 0.67371
102880, 0.16088
102881, 0.11362
102882, 0.37017
102883, 0.51129
102884, 0.23537
102885, 0.11681
102886, 0.40547
102887, 0.27803
102888, 0.15600
102889, 0.11382
102890, 0.05002
102891, 0.48508
102892, 0.08722
102893, 0.12386
102894, 0.58119
102895, 0.32150
102896, 0.06882
102897, 0.10712
102898, 0.27456
102899, 0.79791
102900, 0.32803
102901, 0.21885
102902, 0.20531
102903, 0.45148
102904, 0.44913
102905, 0.52876
102906, 0.20203
102907, 0.09130
102908, 0.46728
102909, 0.10488
102910, 0.56372
102911, 0.29607
102912, 0.24428
102913, 0.38703
102914, 0.08433
102915, 0.53795
102916, 0.73834
102917, 0.41566
102918, 0.35634
102919, 0.08662
102920, 0.48305
102921, 0.48602
102922, 0.59189
102923, 0.16813
102924, 0.36332
102925, 0.26685
102926, 0.84415
102927, 0.58957
102928, 0.39797
102929, 0.22246
102930, 0.29889
102931, 0.63036
102932, 0.85501
102933, 0.55460
102934, 0.10096
102935, 0.35147
102936, 0.76722
102937, 0.25481
102938, 0.85757
102939, 0.05448
102940, 0.66105
102941, 0.51938
102942, 0.59876
102943, 0.53521
102944, 0.84039
102945, 0.43520
102946, 0.58672
102947, 0.86293
102948, 0.67349
102949, 0.02646
102950, 0.19166
102951, 0.55788
102952, 0.89086
102953, 0.08944
102954, 0.31731
102955, 0.68214
102956, 0.09065
102957, 0.04027
102958, 0.20128
102959, 0.60317
102960, 0.14204
102961, 0.43578
102962, 0.10892
102963, 0.11072
102964, 0.37285
102965, 0.31325
102966, 0.04552
102967, 0.04716
102968, 0.22707
102969, 0.85828
102970, 0.44561
102971, 0.75550
102972, 0.25644
102973, 0.21808
102974, 0.31748
102975, 0.09872
102976, 0.13167
102977, 0.14642
102978, 0.04392
102979, 0.69206
102980, 0.32946
102981, 0.17621
102982, 0.18144
102983, 0.24401
102984, 0.31711
102985, 0.58605
102986, 0.06311
102987, 0.21274
102988, 0.10117
102989, 0.08299
102990, 0.62372
102991, 0.33741
102992, 0.51476
102993, 0.65087
102994, 0.31869
102995, 0.03864
102996, 0.50040
102997, 0.50987
102998, 0.46782
102999, 0.13429
103000, 0.15114
103001, 0.16171
103002, 0.31906
103003, 0.39195
103004, 0.11862
103005, 0.83297
103006, 0.01785
103007, 0.15564
103008, 0.10875
103009, 0.46028
103010, 0.25206
103011, 0.59346
103012, 0.23791
103013, 0.80915
103014, 0.08202
103015, 0.23394
103016, 0.15575
103017, 0.08571
103018, 0.47455
103019, 0.91748
103020, 0.26223
103021, 0.69369
103022, 0.19762
103023, 0.35904
103024, 0.87476
103025, 0.28187
103026, 0.04241
103027, 0.43282
103028, 0.01958
103029, 0.07726
103030, 0.74171
103031, 0.35716
103032, 0.60082
103033, 0.86447
103034, 0.12687
103035, 0.06978
103036, 0.12670
103037, 0.64975
103038, 0.33349
103039, 0.30452
103040, 0.35658
103041, 0.56850
103042, 0.38389
103043, 0.39684
103044, 0.14167
103045, 0.24399
103046, 0.18609
103047, 0.51580
103048, 0.07711
103049, 0.05090
103050, 0.25156
103051, 0.22713
103052, 0.57184
103053, 0.08323
103054, 0.17048
103055, 0.31044
103056, 0.13087
103057, 0.50677
103058, 0.16428
103059, 0.58020
103060, 0.75667
103061, 0.93724
103062, 0.30812
103063, 0.92124
103064, 0.30329
103065, 0.11516
103066, 0.13063
103067, 0.62733
103068, 0.61972
103069, 0.15344
103070, 0.03571
103071, 0.67538
103072, 0.18132
103073, 0.30774
103074, 0.06755
103075, 0.58239
103076, 0.13696
103077, 0.43135
103078, 0.56898
103079, 0.25347
103080, 0.23409
103081, 0.47506
103082, 0.82438
103083, 0.86231
103084, 0.11880
103085, 0.80988
103086, 0.21187
103087, 0.35862
103088, 0.11365
103089, 0.16650
103090, 0.09722
103091, 0.77690
103092, 0.36000
103093, 0.25924
103094, 0.49275
103095, 0.21322
103096, 0.04582
103097, 0.54164
103098, 0.87861
103099, 0.09420
103100, 0.09087
103101, 0.50200
103102, 0.60034
103103, 0.07966
103104, 0.35845
103105, 0.34695
103106, 0.13710
103107, 0.20493
103108, 0.73896
103109, 0.52915
103110, 0.23672
103111, 0.12628
103112, 0.23014
103113, 0.65174
103114, 0.12397
103115, 0.22764
103116, 0.33746
103117, 0.30483
103118, 0.28740
103119, 0.51839
103120, 0.55149
103121, 0.40443
103122, 0.00451
103123, 0.09671
103124, 0.28119
103125, 0.02350
103126, 0.25353
103127, 0.21256
103128, 0.21336
103129, 0.15889
103130, 0.26613
103131, 0.25632
103132, 0.23789
103133, 0.07457
103134, 0.14071
103135, 0.39770
103136, 0.12226
103137, 0.19820
103138, 0.65660
103139, 0.07795
103140, 0.03771
103141, 0.12039
103142, 0.31933
103143, 0.29433
103144, 0.40230
103145, 0.41181
103146, 0.83249
103147, 0.68078
103148, 0.40344
103149, 0.77680
103150, 0.34786
103151, 0.11144
103152, 0.82569
103153, 0.31284
103154, 0.67205
103155, 0.56341
103156, 0.32606
103157, 0.29625
103158, 0.52296
103159, 0.38556
103160, 0.07364
103161, 0.35176
103162, 0.50923
103163, 0.16439
103164, 0.55118
103165, 0.49126
103166, 0.07694
103167, 0.87623
103168, 0.33842
103169, 0.29546
103170, 0.58747
103171, 0.85585
103172, 0.40635
103173, 0.09093
103174, 0.68221
103175, 0.18210
103176, 0.08751
103177, 0.01286
103178, 0.29345
103179, 0.25864
103180, 0.37007
103181, 0.02592
103182, 0.73458
103183, 0.37184
103184, 0.83731
103185, 0.38806
103186, 0.55514
103187, 0.61568
103188, 0.21417
103189, 0.08794
103190, 0.31584
103191, 0.09654
103192, 0.33474
103193, 0.51868
103194, 0.07931
103195, 0.19187
103196, 0.31689
103197, 0.05090
103198, 0.76941
103199, 0.05243
103200, 0.17918
103201, 0.24654
103202, 0.07003
103203, 0.07139
103204, 0.05869
103205, 0.31606
103206, 0.53010
103207, 0.17776
103208, 0.07672
103209, 0.08976
103210, 0.64635
103211, 0.03782
103212, 0.05936
103213, 0.07233
103214, 0.03712
103215, 0.65770
103216, 0.17081
103217, 0.57203
103218, 0.80794
103219, 0.41217
103220, 0.30210
103221, 0.21025
103222, 0.07796
103223, 0.18352
103224, 0.79075
103225, 0.18958
103226, 0.44448
103227, 0.27178
103228, 0.21918
103229, 0.15191
103230, 0.20208
103231, 0.67677
103232, 0.68310
103233, 0.70588
103234, 0.12558
103235, 0.32877
103236, 0.74917
103237, 0.44675
103238, 0.31053
103239, 0.04744
103240, 0.21217
103241, 0.67031
103242, 0.30134
103243, 0.15428
103244, 0.05793
103245, 0.50418
103246, 0.57691
103247, 0.20482
103248, 0.07964
103249, 0.14126
103250, 0.35588
103251, 0.15808
103252, 0.13013
103253, 0.03786
103254, 0.79356
103255, 0.16874
103256, 0.80968
103257, 0.29080
103258, 0.78182
103259, 0.78678
103260, 0.10151
103261, 0.30504
103262, 0.11431
103263, 0.40058
103264, 0.25425
103265, 0.48527
103266, 0.16690
103267, 0.14188
103268, 0.11096
103269, 0.41133
103270, 0.27778
103271, 0.17055
103272, 0.57242
103273, 0.47927
103274, 0.20160
103275, 0.55386
103276, 0.09800
103277, 0.47409
103278, 0.29681
103279, 0.14295
103280, 0.19953
103281, 0.80929
103282, 0.11842
103283, 0.54721
103284, 0.55466
103285, 0.20434
103286, 0.40139
103287, 0.81238
103288, 0.41589
103289, 0.23718
103290, 0.54563
103291, 0.06699
103292, 0.29191
103293, 0.23234
103294, 0.74458
